condition_file,message_to_show,repN_wm,repN_single,repN_break,dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,block_loop_main.thisRepN,block_loop_main.thisTrialN,block_loop_main.thisN,block_loop_main.thisIndex,simu_trials_loop.thisRepN,simu_trials_loop.thisTrialN,simu_trials_loop.thisN,simu_trials_loop.thisIndex,wm_trials_loop.thisRepN,wm_trials_loop.thisTrialN,wm_trials_loop.thisN,wm_trials_loop.thisIndex,block_loop_3dd.thisRepN,block_loop_3dd.thisTrialN,block_loop_3dd.thisN,block_loop_3dd.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,before_block_instr.started,text_13.started,key_resp_7.started,before_block_instr.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,text_5.stopped,img2.started,key_resp_3.started,routine_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,ITI.stopped,image_vivid.stopped,key_resp_vivid_slider_control.stopped,text_2.stopped,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,break_2.started,break_2.stopped,key_resp_13.keys,routine_simu.started,text.started,image.started,key_resp.started,text.stopped,routine_simu.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image.stopped,key_resp.stopped,text_17.started,key_resp_13.started,key_resp_13.rt,key_resp_13.duration,image_strat.stopped,key_resp_strat_control.stopped,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,image_6.stopped,text_12.started,image_7.started,key_resp_6.started,text_12.stopped,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,120,False,False,None,obj1,60,180,output_pairs/2D_120/2D_120_obj_11_60_to_180deg.png,None,1103,comma,0,10,10,10,0,1,1,1,,,,,,,,,,,,,1828.4297923999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.2717110000012,1831.303950100002,1831.303950100002,1833.2746184999996,4.0,['rshift'],[0.5999837999988813],[None],1833.2748154,1833.3040219000031,1835.2755382000032,1833.3040219000031,1833.3040219000031,,,,,,,,,,,,,1828.381723999999,1828.4297923999984,1829.3708815999998,1829.3708815999998,1829.4374304000012,1831.2715007000006,comma,1,1.8679562000033911,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,120,False,False,None,obj4,220,340,output_pairs/2D_120/2D_120_obj_4_220_to_340deg.png,None,1091,comma,0,10,10,10,0,2,2,2,,,,,,,,,,,,,1835.3175276999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.4384119000024,1838.4704865000022,1838.4704865000022,1840.441186199998,3.0,['slash'],[0.7843988000022364],[None],1840.4413356000005,1840.4706240000014,1842.4422648000036,1840.4706240000014,1840.4706240000014,,,,,,,,,,,,,1835.2758953000011,1835.3175276999973,1836.2708587000016,1836.2708587000016,1836.3376008999985,1838.4382127999997,comma,1,2.1440795000016806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,180,False,False,None,obj1,0,180,output_pairs/2D_180/2D_180_obj_1_0_to_180deg.png,None,1085,comma,0,10,10,10,0,3,3,3,,,,,,,,,,,,,1842.4846172000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846.3715127000032,1846.4039096999986,1846.4039096999986,1848.3769785999975,4.0,['rshift'],[1.307491100000334],[None],1848.3771234000014,1848.4085774999985,1850.381474300004,,,,,,,,,,,,,,,1842.4424722999975,1842.4846172000034,1843.4375464999976,1843.4375464999976,1843.504280400004,1846.3712995000024,comma,1,2.9142745999997715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,0,True,False,None,obj1,60,None,output_pairs/2D_0m/2D_0m_obj_15_60deg.png,None,1120,period,0,10,10,10,0,4,4,4,,,,,,,,,,,,,1850.4271836999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.938049299999,1853.970654800003,1853.970654800003,1855.9437598000004,4.0,['rshift'],[0.509331100001873],[None],1855.943905,1855.9711036000008,1857.9481887000002,,,,,,,,,,,,,,,1850.3816854000033,1850.4271836999978,1851.3710181999995,1851.3710181999995,1851.441710799998,1853.9378504999986,period,1,2.55584049999743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,0,False,False,None,sm2,100,None,output_pairs/2D_0/2D_0_SM2_100deg.png,None,2001,comma,0,10,10,10,0,5,5,5,,,,,,,,,,,,,1857.997045199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.0054976000029,1860.0415504999983,1860.0415504999983,1862.0390266000031,4.0,['rshift'],[0.9735691000023508],[None],1862.0391793000017,1862.0707593000043,1864.0088995999977,,,,,,,,,,,,,,,1857.9483804999982,1857.997045199998,1858.9420050000044,1858.9420050000044,1859.0045037000018,1860.0052886999983,comma,1,1.0570913999981713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,180,True,False,None,obj1,180,0,output_pairs/2D_180m/2D_180m_obj_11_180_to_0deg.png,None,1371,period,0,10,10,10,0,6,6,6,,,,,,,,,,,,,1864.0457305000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.8425035000037,1867.8750435000038,1867.8750435000038,1869.849470699999,4.0,['rshift'],[1.492191700002877],[None],1869.8496203000032,1869.8813023999974,1871.848124199998,,,,,,,,,,,,,,,1864.0090920000002,1864.0457305000018,1865.0146566999974,1865.0146566999974,1865.0478202000013,1867.8423056000029,period,1,2.792489999999816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,60,False,False,None,sm5,260,320,output_pairs/2D_60/2D_60_SM5_260_to_320deg.png,None,958,comma,0,10,10,10,0,7,7,7,,,,,,,,,,,,,1871.8880093999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875.1385398999992,1875.1706271000003,1875.1706271000003,1877.142062400002,4.0,['rshift'],[0.4608603000015137],[None],1877.1422218000007,1877.1710701999982,1879.1480807000044,1877.1710701999982,1877.1710701999982,,,,,,,,,,,,,1871.8483053000018,1871.8880093999978,1872.871121199998,1872.871121199998,1872.9044445000036,1875.1383301000023,comma,1,2.2479415999987395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,120,True,False,None,obj5,60,180,output_pairs/2D_120m/2D_120m_obj_5_60_to_180deg.png,None,1392,period,0,10,10,10,0,8,8,8,,,,,,,,,,,,,1879.1963895000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883.1718303000016,1883.204037800002,1883.204037800002,1885.1772416000022,4.0,['rshift'],[0.939056499999424],[None],1885.1773918000035,1885.208718300004,1887.1754865999974,,,,,,,,,,,,,,,1879.1482641000039,1879.1963895000008,1880.1420176000029,1880.1420176000029,1880.2044804000034,1883.1713487000015,period,1,3.0243841000046814,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,180,False,False,None,obj1,240,60,output_pairs/2D_180/2D_180_obj_10_240_to_60deg.png,None,1076,comma,0,10,10,10,0,9,9,9,,,,,,,,,,,,,1887.2176027000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.9387042000017,1890.9752583000009,1890.9752583000009,1892.943909200003,4.0,['rshift'],[0.49637869999423856],[None],1892.944055,1892.9754863999988,1894.9713042000003,,,,,,,,,,,,,,,1887.1756874999992,1887.2176027000023,1888.1711490000016,1888.1711490000016,1888.2378414999985,1890.9384933000038,comma,1,2.7640956999966875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,60,False,False,None,sm2,300,0,output_pairs/2D_60/2D_60_SM2_300_to_0deg.png,None,948,comma,0,10,10,10,0,10,10,10,,,,,,,,,,,,,1895.0159752000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.0427302000026,1899.0752150999979,1899.0752150999979,1901.0773655000012,3.0,['slash'],[1.3798069999975269],[None],1901.0775144,1901.1088583000019,1903.0713539999997,,,,,,,,,,,,,,,1894.9716423999998,1895.0159752000036,1895.9481538000036,1895.9481538000036,1896.0380736000006,1899.0424975999995,comma,1,3.0908542000033776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,180,True,False,None,obj6,240,60,output_pairs/2D_180m/2D_180m_obj_6_240_to_60deg.png,None,1366,period,0,10,10,10,0,11,11,11,,,,,,,,,,,,,1903.1154872000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1906.6054521000042,1906.637562900003,1906.637562900003,1908.608192300002,2.0,['period'],[1.5934372000047006],[None],1908.6083451000013,1908.642198499998,1910.6091438000003,1908.642198499998,1908.642198499998,,,,,,,,,,,,,1903.0716303000008,1903.1154872000043,1904.0420816000042,1904.0420816000042,1904.1419394999975,1906.6052409999975,period,1,2.549650400003884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,120,True,False,None,sm1,180,300,output_pairs/2D_120m/2D_120m_SM1_180_to_300deg.png,None,1382,period,0,10,10,10,0,12,12,12,,,,,,,,,,,,,1910.649443000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.6720795,1915.7042937000006,1915.7042937000006,1917.6772990000027,4.0,['rshift'],[0.5110302999964915],[None],1917.6774619999997,1917.7089197000023,1919.6816298999984,,,,,,,,,,,,,,,1910.6093220999974,1910.649443000002,1911.6150659999985,1911.6150659999985,1911.6712470999992,1915.6718685000014,period,1,4.048773299997265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,60,True,False,None,obj4,160,220,output_pairs/2D_60m/2D_60m_obj_4_160_to_220deg.png,None,548,period,0,10,10,10,0,13,13,13,,,,,,,,,,,,,1919.7343605999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924.7052763000029,1924.737599400003,1924.737599400003,1926.710728500002,4.0,['rshift'],[1.061883399997896],[None],1926.7108773,1926.7422891000024,1928.7089880999993,,,,,,,,,,,,,,,1919.6818151999978,1919.7343605999995,1920.6712329000002,1920.6712329000002,1920.7420108000006,1924.7050595000037,period,1,4.000686100000166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,0,True,False,None,sm5,60,None,output_pairs/2D_0m/2D_0m_SM5_60deg.png,None,1140,period,0,10,10,10,0,14,14,14,,,,,,,,,,,,,1928.748362899998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.8055095000018,1932.8376414000013,1932.8376414000013,1934.8106578000006,4.0,['rshift'],[0.568780899993726],[None],1934.8108131000045,1934.8422795000006,1936.8091110000023,,,,,,,,,,,,,,,1928.709173700001,1928.748362899998,1929.7151123000003,1929.7151123000003,1929.7487548999998,1932.8052912999992,period,1,3.061019499997201,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,2D,None,60,True,False,None,sm3,100,160,output_pairs/2D_60m/2D_60m_SM3_100_to_160deg.png,None,561,period,0,10,10,10,0,15,15,15,,,,,,,,,,,,,1936.8454456000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.876551100002,1941.9089433000045,1941.9089433000045,1943.8793040000019,3.0,['slash'],[0.8584506000042893],[None],1943.8794591999977,1943.909189500002,1945.9090216999975,1943.909189500002,1943.909189500002,,,,,,,,,,,,,1936.8093095000004,1936.8454456000036,1937.8088958000008,1937.8088958000008,1937.8754721000005,1941.8763451999985,period,1,4.062948300001153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_single_mini_block_0.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,0,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.9155002999978,1945.9380970999991,1945.9380970999991,1953.9103116000042,3.0,['slash'],[3.6210792000056244],[None],1953.910445900001,1953.910467200003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_wm_mini_block_1.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,1,2D,None,120,True,True,9,sm3,60,300,output_pairs/2D_120_M_WM/2D_120_M_WM_09_1_SM3_60deg.png,output_pairs/2D_120_M_WM/2D_120_M_WM_09_2_SM3_300deg.png,241,period,0,11,11,11,,,,,0,0,0,0,,,,,,,,,1959.0715161999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.9105803999992,1953.9381969000024,1953.9381969000024,1959.0095895999984,rshift,5.068844300003548,None,1959.0223224000001,1959.0715161999979,1960.0048054,1960.0713881999982,1964.0090801000042,1964.0090801000042,1965.0091275000013,1965.0091275000013,1965.0091275000013,1967.605307400001,period,1,2.5902941999956965,None,1967.6056315000023,1967.6378003999998,1967.6378003999998,1969.6109748000017,1.0,['comma'],[0.8574575000020559],[None],1969.611233100004,1969.6424302000014,1971.6381524000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_wm_mini_block_1.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,1,2D,None,120,False,True,7,obj8,340,220,output_pairs/2D_120_WM/2D_120_WM_07_1_obj_8_340deg.png,output_pairs/2D_120_WM/2D_120_WM_07_2_obj_8_220deg.png,188,comma,0,11,11,11,,,,,0,1,1,1,,,,,,,,,1971.6910193000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.6384061999997,1971.6910193000003,1972.604864599998,1972.7048505999992,1976.6090610000028,1976.6090610000028,1977.609098300003,1977.609098300003,1977.609098300003,1978.9055097000019,comma,1,1.2856858000013744,None,1978.9057287000032,1978.9379337999999,1978.9379337999999,1980.9083836999998,3.0,['slash'],[0.8289697999935015],[None],1980.9085373999987,1980.9380089000042,1982.9151949000006,1980.9380089000042,1980.9380089000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_wm_mini_block_1.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,1,2D,None,0,True,True,13,obj7,280,280,output_pairs/2D_0_M_WM/2D_0_M_WM_13_1_obj_7_280deg.png,output_pairs/2D_0_M_WM/2D_0_M_WM_13_2_obj_7_280deg.png,698,period,0,11,11,11,,,,,0,2,2,2,,,,,,,,,1983.0017708000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.9153822000007,1983.0017708000014,1983.9048379000014,1984.0092109000034,1987.904735199998,1987.904735199998,1988.909259699998,1988.909259699998,1988.909259699998,1989.843277,period,1,0.921898799999326,None,1989.8434718999997,1989.875917700003,1989.875917700003,1991.8731295000034,3.0,['slash'],[1.1078207999962615],[None],1991.8732911999978,1991.9045734000028,1993.876108700002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_wm_mini_block_1.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,1,2D,None,60,True,True,24,obj1,280,220,output_pairs/2D_60_M_WM/2D_60_M_WM_24_1_obj_14_280deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_24_2_obj_14_220deg.png,634,period,0,11,11,11,,,,,0,3,3,3,,,,,,,,,1993.9420503000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.8762926999989,1993.9420503000001,1994.8484336000038,1994.9485038999992,1998.8758856999993,1998.8426335999975,1999.8716583999994,1999.8716583999994,1999.8716583999994,2001.138902300001,period,1,1.2634705000018585,None,2001.139098300002,2001.1716268000018,2001.1716268000018,2003.141670099998,2.0,['period'],[1.8034248000039952],[None],2003.1418210999982,2003.1713402000023,2005.148700400001,2003.1713402000023,2003.1713402000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_wm_mini_block_1.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,1,2D,None,60,False,True,28,obj1,260,320,output_pairs/2D_60_WM/2D_60_WM_28_1_obj_1_260deg.png,output_pairs/2D_60_WM/2D_60_WM_28_2_obj_1_320deg.png,158,comma,0,11,11,11,,,,,0,4,4,4,,,,,,,,,2005.203304200004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.1488854999989,2005.203304200004,2006.1383105999994,2006.2091931000032,2010.1379749000043,2010.1713023999982,2011.1713369999998,2011.1381469000044,2011.1381469000044,2012.4098973,period,0,1.2607627999968827,None,2012.4100908000037,2012.4427954999992,2012.4427954999992,2014.4399416000015,3.0,['slash'],[1.7401146999982302],[None],2014.4400989999995,2014.4713816000003,2016.4428248999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_wm_mini_block_1.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,1,2D,None,120,True,True,20,obj1,20,260,output_pairs/2D_120_M_WM/2D_120_M_WM_20_1_obj_1_20deg.png,output_pairs/2D_120_M_WM/2D_120_M_WM_20_2_obj_1_260deg.png,231,period,0,11,11,11,,,,,0,5,5,5,,,,,,,,,2016.5049014000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.4430157000024,2016.5049014000033,2017.4153310000038,2017.5093044000023,2021.438091600001,2021.438091600001,2022.4427687999996,2022.409366400003,2022.409366400003,2024.276886300002,period,1,1.844856299998355,None,2024.2771457999988,2024.309391499999,2024.309391499999,2026.3064754000006,3.0,['slash'],[1.0580367000002298],[None],2026.3066446000012,2026.3380833999981,2028.3095176999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
mini_blocks/2d_wm_mini_block_1.xlsx,"*Break*
Entering the 2D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue
               ",1,0,1,2D,None,60,False,True,17,sm2,280,340,output_pairs/2D_60_WM/2D_60_WM_17_1_SM2_280deg.png,output_pairs/2D_60_WM/2D_60_WM_17_2_SM2_340deg.png,135,comma,0,11,11,11,,,,,0,6,6,6,,,,,,,,,2028.379105699998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.3097038999986,2028.379105699998,2029.2821627000012,2029.3821308000042,2033.3094738,2033.3094738,2034.3094816000012,2034.2761507000032,2034.2761507000032,2038.076814,period,0,3.7796390000003157,None,2038.0770825,2038.1093686000022,2038.1093686000022,2040.1066532999976,2.0,['period'],[0.7694479000056162],[None],2040.1068135000023,2040.1380663000018,2042.1049514999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2024-05-30_13h59.48.753,ps,2023.2.3,30.054262971249283,2024-05-30 13h59.59.001058 -0400,
