condition_file,message_to_show,repN_wm,repN_single,repN_break,dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,block_loop_main.thisRepN,block_loop_main.thisTrialN,block_loop_main.thisN,block_loop_main.thisIndex,simu_trials_loop.thisRepN,simu_trials_loop.thisTrialN,simu_trials_loop.thisN,simu_trials_loop.thisIndex,wm_trials_loop.thisRepN,wm_trials_loop.thisTrialN,wm_trials_loop.thisN,wm_trials_loop.thisIndex,block_loop_3dd.thisRepN,block_loop_3dd.thisTrialN,block_loop_3dd.thisN,block_loop_3dd.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,before_block_instr.started,text_13.started,key_resp_7.started,before_block_instr.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_wm.started,text_4.started,img1.started,text_4.stopped,text_5.started,img1.stopped,text_5.stopped,img2.started,key_resp_3.started,routine_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,ITI.stopped,image_vivid.stopped,key_resp_vivid_slider_control.stopped,text_2.stopped,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,break_2.started,break_2.stopped,key_resp_13.keys,routine_simu.started,text.started,image.started,key_resp.started,text.stopped,image.stopped,key_resp.stopped,routine_simu.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image_strat.stopped,key_resp_strat_control.stopped,text_17.started,key_resp_13.started,key_resp_13.rt,key_resp_13.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,image_6.stopped,text_12.started,image_7.started,key_resp_6.started,text_12.stopped,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,3D,p,0,True,True,18,obj6,120,120,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_18_1_obj_6_120deg.png,output_pairs/3Dp_0_M_WM/3Dp_0_M_WM_18_2_obj_6_120deg.png,532,period,0,14,14,14,,,,,0,15,15,15,,,,,,,,,3056.148210799991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3056.0904443000036,3056.148210799991,3057.089937300014,3057.1566572000156,3061.1187422999938,3061.1187422999938,3062.123397599993,3062.0900780000084,3062.0900780000084,3064.653045700019,period,1,2.5615565000043716,None,3064.6532631000155,3064.685264300002,3064.685264300002,3066.658475300006,1.0,['comma'],[0.9430527999938931],[None],3066.6586277000024,3066.6900737000105,3068.6627289000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dp_wm_mini_block_2.xlsx,"*Break*
Entering the 3D WORKING MEMORY block
Rotation is Counter/Clockwise
Press <4> to continue",1,0,0,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3068.6627911000105,3068.6959007999976,3068.6959007999976,3076.687498700019,4.0,['rshift'],[0.9643883000244386],[None],3076.6876660000125,3076.687690699997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,60,False,False,None,obj1,300,0,output_pairs/2D_60/2D_60_obj_11_300_to_0deg.png,None,954,comma,0,15,15,15,0,0,0,0,,,,,,,,,,,,,3082.588551699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3076.6878176000027,3076.7189180999994,3076.7189180999994,3082.5199789000035,rshift,5.780958899995312,None,,,,,,,,,,,,,,,3085.886729799997,3085.918909800006,3085.918909800006,3087.8919668000017,3.0,['slash'],[0.628928399994038],[None],3087.8922175999905,3087.9234720999957,3089.919209500018,,,,,,,,,,,,,,,3082.526471899997,3082.588551699999,3083.552415800019,3083.552415800019,3083.6191565000045,,,3085.8864307000185,comma,1,2.3003015000140294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,180,False,False,None,sm1,340,160,output_pairs/2D_180/2D_180_SM1_340_to_160deg.png,None,1066,comma,0,15,15,15,0,1,1,1,,,,,,,,,,,,,3089.9651570999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095.757632599998,3095.7901595000003,3095.7901595000003,3097.787608200015,4.0,['rshift'],[0.37428849999560043],[None],3097.7877796000103,3097.818767699995,3099.7857865999977,,,,,,,,,,,,,,,3089.9194011999934,3089.9651570999995,3090.8858306000184,3090.8858306000184,3090.9858142000157,,,3095.757429899997,comma,1,4.837954599992372,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,120,False,False,None,obj6,240,0,output_pairs/2D_120/2D_120_obj_6_240_to_0deg.png,None,1108,comma,0,15,15,15,0,2,2,2,,,,,,,,,,,,,3099.832736600016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3102.4309502000106,3102.4631871000165,3102.4631871000165,3104.454294199997,1.0,['comma'],[1.1881822999857832],[None],3104.4544666,3104.485780200019,3106.456999100017,,,,,,,,,,,,,,,3099.7863459000073,3099.832736600016,3100.757051599998,3100.757051599998,3100.8527569000144,,,3102.4307499999995,period,0,1.6714374999864958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,60,True,False,None,obj4,160,220,output_pairs/2D_60m/2D_60m_obj_4_160_to_220deg.png,None,548,period,0,15,15,15,0,3,3,3,,,,,,,,,,,,,3106.512353500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3109.486431600002,3109.51881780001,3109.51881780001,3111.489562200004,4.0,['rshift'],[0.7810866000072565],[None],3111.489711900009,3111.518926000019,3113.4905525000067,3111.518926000019,3111.518926000019,,,,,,,,,,,,,3106.457290899998,3106.512353500002,3107.452405899996,3107.452405899996,3107.5232458999963,,,3109.4861612000095,comma,0,2.0069527000014205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,120,True,False,None,sm3,340,100,output_pairs/2D_120m/2D_120m_SM3_340_to_100deg.png,None,1387,period,0,15,15,15,0,4,4,4,,,,,,,,,,,,,3113.5510299000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3115.8534357000026,3115.885787700012,3115.885787700012,3117.8586245999904,1.0,['comma'],[1.2539010999898892],[None],3117.858781499992,3117.890236300009,3119.857055200002,,,,,,,,,,,,,,,3113.490739800007,3113.5510299000016,3114.4964229000034,3114.4964229000034,3114.552504499996,,,3115.8532247999974,period,1,1.3317656999861356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,60,True,False,None,obj1,160,220,output_pairs/2D_60m/2D_60m_obj_14_160_to_220deg.png,None,556,period,0,15,15,15,0,5,5,5,,,,,,,,,,,,,3119.9027188000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3125.724310299993,3125.756787099992,3125.756787099992,3127.731089800014,4.0,['rshift'],[1.071845200000098],[None],3127.7312414000044,3127.7627404000086,3129.7297132000094,,,,,,,,,,,,,,,3119.8572746000136,3119.9027188000036,3120.85680780001,3120.85680780001,3120.919291600003,,,3125.724094300007,comma,0,4.835350400011521,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,0,False,False,None,sm4,340,None,output_pairs/2D_0/2D_0_SM4_340deg.png,None,1992,comma,0,15,15,15,0,6,6,6,,,,,,,,,,,,,3129.7803732000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3132.219899000018,3132.2522895,3132.2522895,3134.223024900013,4.0,['rshift'],[0.7515064000035636],[None],3134.223223900015,3134.2523906000133,3136.229966200015,3134.2523906000133,3134.2523906000133,,,,,,,,,,,,,3129.7299001000065,3129.7803732000175,3130.719308400003,3130.719308400003,3130.7859285000013,,,3132.2196901999996,comma,1,1.4764648000127636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,60,False,False,None,sm1,100,160,output_pairs/2D_60/2D_60_SM1_100_to_160deg.png,None,933,comma,0,15,15,15,0,7,7,7,,,,,,,,,,,,,3136.2811303999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3138.8531763000065,3138.8857122999907,3138.8857122999907,3140.8562738000182,1.0,['comma'],[0.8705082999949809],[None],3140.856596400001,3140.8858147000137,3142.8629145000014,3140.8858147000137,3140.8858147000137,,,,,,,,,,,,,3136.230148200004,3136.2811303999915,3137.2194125000096,3137.2194125000096,3137.2899928000115,,,3138.852979499992,period,0,1.6243287999823224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,180,False,False,None,obj8,340,160,output_pairs/2D_180/2D_180_obj_8_340_to_160deg.png,None,1071,comma,0,15,15,15,0,8,8,8,,,,,,,,,,,,,3142.9051266000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3147.086829500011,3147.1191378000076,3147.1191378000076,3149.0896589000185,4.0,['rshift'],[0.4361360000038985],[None],3149.089803800016,3149.119434299995,3151.096412999992,3149.119434299995,3149.119434299995,,,,,,,,,,,,,3142.8630930999934,3142.9051266000024,3143.852738400019,3143.852738400019,3143.919410900009,,,3147.086613499996,comma,1,3.216331200004788,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,0,True,False,None,obj7,200,None,output_pairs/2D_0m/2D_0m_obj_7_200deg.png,None,1134,period,0,15,15,15,0,9,9,9,,,,,,,,,,,,,3151.146188100014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3154.320324100001,3154.352445299999,3154.352445299999,3156.3255314000126,3.0,['slash'],[0.5956577000033576],[None],3156.325695300009,3156.3570748000056,3158.32998770001,,,,,,,,,,,,,,,3151.096603200014,3151.146188100014,3152.0861139000044,3152.0861139000044,3152.1527429000125,,,3154.320116100018,comma,0,2.2138757999928202,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,120,True,False,None,obj3,220,340,output_pairs/2D_120m/2D_120m_obj_3_220_to_340deg.png,None,1376,period,0,15,15,15,0,10,10,10,,,,,,,,,,,,,3158.371932800015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3160.986848700006,3161.0191606000008,3161.0191606000008,3162.9895340999938,3.0,['slash'],[0.6812408000114374],[None],3162.989680400002,3163.019253700011,3164.9906563000113,3163.019253700011,3163.019253700011,,,,,,,,,,,,,3158.3301785000076,3158.371932800015,3159.319382100017,3159.319382100017,3159.3861418000015,,,3160.986619500007,comma,0,1.6525914999947418,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,0,False,False,None,sm5,200,None,output_pairs/2D_0/2D_0_SM5_200deg.png,None,1994,comma,0,15,15,15,0,11,11,11,,,,,,,,,,,,,3165.028083500016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3170.6243312000006,3170.656670199998,3170.656670199998,3172.627453299996,4.0,['rshift'],[0.28266640001675114],[None],3172.627621499996,3172.6570427000115,3174.6528667999955,3172.6570427000115,3172.6570427000115,,,,,,,,,,,,,3164.9908348000026,3165.028083500016,3165.986149300006,3165.986149300006,3166.0528434000153,,,3170.6241364000016,comma,1,4.625648799992632,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,180,True,False,None,obj1,280,100,output_pairs/2D_180m/2D_180m_obj_10_280_to_100deg.png,None,1369,period,0,15,15,15,0,12,12,12,,,,,,,,,,,,,3174.6988361999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3178.720368900016,3178.752377900004,3178.752377900004,3180.725541699998,3.0,['slash'],[0.5230702000262681],[None],3180.725718600006,3180.757151500002,3182.730193800002,,,,,,,,,,,,,,,3174.6531669000105,3174.6988361999975,3175.619525599992,3175.619525599992,3175.7195247999916,,,3178.720158900018,comma,0,3.089316300000064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,0,True,False,None,sm2,220,None,output_pairs/2D_0m/2D_0m_SM2_220deg.png,None,1137,period,0,15,15,15,0,13,13,13,,,,,,,,,,,,,3182.7718309000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3185.030567700014,3185.062662900018,3185.062662900018,3187.0545723999967,3.0,['slash'],[0.48525110000628047],[None],3187.0547303000058,3187.086044900003,3189.0573584999947,,,,,,,,,,,,,,,3182.730369500001,3182.7718309000193,3183.7196148000075,3183.7196148000075,3183.786242000002,,,3185.030370099994,comma,0,1.2924702999880537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,180,True,False,None,obj9,80,260,output_pairs/2D_180m/2D_180m_obj_9_80_to_260deg.png,None,1354,period,0,15,15,15,0,14,14,14,,,,,,,,,,,,,3189.1046029000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3194.153829899995,3194.186177900003,3194.186177900003,3196.158878599992,4.0,['rshift'],[0.4899540999904275],[None],3196.1590324999997,3196.1905335000192,3198.1573034000176,,,,,,,,,,,,,,,3189.0575351000007,3189.1046029000136,3190.019530999998,3190.019530999998,3190.1194789000147,,,3194.1536202999996,comma,0,4.128473299992038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,2D,None,120,False,False,None,obj1,140,260,output_pairs/2D_120/2D_120_obj_11_140_to_260deg.png,None,1115,comma,0,15,15,15,0,15,15,15,,,,,,,,,,,,,3198.1953159999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200.3205043000053,3200.3526133999985,3200.3526133999985,3202.3257027000072,3.0,['slash'],[0.6199316999991424],[None],3202.3258889999997,3202.35728940001,3204.3239414000127,,,,,,,,,,,,,,,3198.1575569999986,3198.1953159999975,3199.152927899995,3199.152927899995,3199.219663099997,,,3200.3202979000052,comma,1,1.1548855000000913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/2d_single_mini_block_1.xlsx,"*Break*
Entering the 2D SIMULTANEOUS block
Rotation is Counter/Clockwise
Press <4> to continue",0,1,1,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3204.3304131000186,3204.3528369000123,3204.3528369000123,3212.3234127000032,4.0,['rshift'],[0.9000876000209246],[None],3212.323616800015,3243.3913658999954,rshift,,,,,,,,,,,,,3212.352570499992,3212.352570499992,3212.352570499992,3212.352570499992,31.03815529998974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3243.391552300018,3243.4237769000174,3243.4237769000174,3254.923950299999,rshift,11.492765700008022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3254.9239713000134,3254.9566262000008,3254.9566262000008,3280.963385100011,comma,25.992227799986722,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3280.9634068000014,3280.9962415999908,3280.9962415999908,3286.4245184000174,period,5.400269799982198,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3286.4245399000065,3286.4572161000106,3286.4572161000106,3300.1208049000124,rshift,13.634390399995027,None,,,,,,,,,,,,,,,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dd_wm_mini_block_0.xlsx,You are entering 3D depth single block,1,0,0,3D,d,0,False,True,19,obj1,80,80,output_pairs/3Dd_0_WM/3Dd_0_WM_19_1_obj_14_80deg.png,output_pairs/3Dd_0_WM/3Dd_0_WM_19_2_obj_14_80deg.png,9,comma,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3300.291759999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3309.2211567000195,3309.2530602999905,3309.2530602999905,3311.2259661999997,None,None,,,3311.2261291000177,3311.2535439000058,3313.2206458,,,3313.2678671000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.139997399994,3300.291759999993,3301.1201555000152,3301.2909643000166,3305.119721700001,3305.153201600013,3306.1244157000037,3306.1244157000037,3306.1577191000106,3309.220846500015,period,0,3.0790679000201635,None,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
mini_blocks/3dd_wm_mini_block_0.xlsx,You are entering 3D depth single block,1,0,0,3D,d,180,True,True,17,obj4,160,340,output_pairs/3Dd_180_M_WM/3Dd_180_M_WM_17_1_obj_4_160deg.png,output_pairs/3Dd_180_M_WM/3Dd_180_M_WM_17_2_obj_4_340deg.png,88,period,,,,,,,,,,,,,0,0,0,0,0,1,1,1,3313.2678671000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320.887688799994,3320.9196354000014,3320.9196354000014,3322.8904197000084,4.0,['rshift'],[0.885105499997735],[None],3322.890647399996,3322.924491600017,3324.8969401000068,3322.924491600017,3322.924491600017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313.220825199998,3313.2678671000176,3314.2576727000123,3314.2867610999965,3318.257718800014,3318.224466799991,3319.2302966999996,3319.2302966999996,3319.2302966999996,3320.8874682000023,comma,0,1.63770900000236,None,,,,,,,,006,001,2024-05-31_15h27.47.805,ps,2023.2.3,29.91209731973016,2024-05-31 15h28.00.914476 -0400,
